text,category,orig_idx
How long does a payment usually show as pending? Is it normal that mine is still pending?,pending_card_payment,5099
I have not received the completed transaction.,transfer_not_received_by_recipient,2788
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,balance_not_updated_after_bank_transfer,8764
Is there anyway to bypass identity verification?,why_verify_identity,3868
Can I apply for one of your cards if I live in the EU?,country_support,9924
"I froze my account, but how do I order a replacement card?",compromised_card,4517
Where to check top ups pending?,pending_top_up,2076
"My card will expire soon, do I need to order a new one?",card_about_to_expire,9541
How can I change my PIN even though I'm out of the country in Austria at the moment?,change_pin,6924
Can I add funds directly from my Apple Watch?,apple_pay_or_google_pay,9664
"I attempted a transfer, but it failed.",failed_transfer,7524
Why am I charged to get money from the ATM?,cash_withdrawal_charge,9343
How can I set a new pin.,change_pin,6945
I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?,balance_not_updated_after_bank_transfer,8629
Can my daughter make an account?,age_limit,1640
I made a purchase with my card and I was charged a fee for using it,card_payment_fee_charged,2557
How do I get my card on the app?,card_linking,222
What can I and can't do with the disposable cards?,disposable_card_limits,4455
I would like to use this cheque to top up.  Can you tell me how to do that?,top_up_by_cash_or_cheque,7970
I was mugged.  They took everything.  I can't use the app.  What do I do?,lost_or_stolen_phone,5310
"If someone in a different country sends me money, do I have to pay a fee?",exchange_charge,9042
Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,card_payment_wrong_exchange_rate,476
I don't see any change in my balance.,balance_not_updated_after_bank_transfer,8706
How can I top up my account and which currency can I use?,supported_cards_and_currencies,2888
How long does it take for a top up to be approved?,pending_top_up,2046
I tried activation my card and it didn't employment,activate_my_card,9195
How do I order another card?,getting_spare_card,7900
"My transfer was wrong, are you able to stop it before it goes through please?",cancel_transfer,2109
There was a direct debit transaction I have don't think should be there.,direct_debit_payment_not_recognised,4795
Can I still access the app even though my phone was stolen?,lost_or_stolen_phone,5333
I have a transaction showing up more than once.,transaction_charged_twice,6467
I can't upload my identification.,unable_to_verify_identity,3911
A payment I made is for a wrong amount can you help me correct the mistake.,cancel_transfer,2169
I wanted to top up my account and it doesn't look like it worked,top_up_failed,8560
Please let me know what currency I can use to top up my account?,supported_cards_and_currencies,2929
Is there a maximum for top-ups?,top_up_limits,2301
Where in the app do I go to make my new card show up?,card_linking,232
I changed my mind on something I purchased through you and I need the transaction canceled and a refund as soon as possible. Can you help me please?,request_refund,5476
How do I get my card PIN?,get_physical_card,4065
"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",card_payment_not_recognised,3488
Is it possible for me to track the card is was mailed to me?,card_arrival,108
Are you able to delete my account?,terminate_account,6139
How much is ok for me to top up with?,top_up_limits,2243
What do I need to do to get a card?,order_physical_card,8101
What proof of identification is needed?,verify_my_identity,9791
"Hi,  One of payment is still coming as pending for which i have already paid by card. I guess it did not processed, could you please check and update me.",pending_card_payment,5169
Am I getting charged for making a payment?,card_payment_fee_charged,2608
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer,7436
What's the closest place to withdraw money?,atm_support,4599
What countries are you supporting?,country_support,9999
Why did the funds for one of my purchase come back to my account?,reverted_card_payment?,6830
"Hello. Please, would you tell me if you have or have not received funds for a refund that I recently requested for a big purchase? I've contacted the merchant, but I can't tell that they have taken any action on it.",Refund_not_showing_up,5781
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",top_up_reverted,3296
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,pending_card_payment,5184
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund,5384
"When I tried to top up using my card, all of the money disappeared.",topping_up_by_card,4262
What is the age requirement?,age_limit,1659
Why isn't the recipient seeing the transaction? I just sent the money.,transfer_not_received_by_recipient,2710
The App shows a fraudulent payment made on my account.,card_payment_not_recognised,3570
How can I get disposable virtual cards?,get_disposable_virtual_card,8378
Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,top_up_failed,8531
What are the details of disposable card limitations?,disposable_card_limits,4391
I need assistance with activating my new card.,activate_my_card,9211
Why didn't this transfer work?,failed_transfer,7492
How do I verify the top-up card?,verify_top_up,7736
can i get a card if I live in the usa?,country_support,9900
There is a payment done with my card which i definitely did not do.Never seen that name before.,card_payment_not_recognised,3623
Are you okay with exchanges to EUR?,fiat_currency_support,997
How can I dispute a direct debit charge on my account?,direct_debit_payment_not_recognised,4770
Can I call to get my card activated?,activate_my_card,9201
I want to top up by cheque,top_up_by_cash_or_cheque,7946
Is it possible to get a refund?,request_refund,5418
My transfer is still pending,pending_transfer,6026
I need to cancel a transfer I made.,cancel_transfer,2108
"Hello. I bought an item a while ago, and have since requested a refund.  However, upon checking my online statements, it seems that I haven't been issued a refund yet.  How can this be remedied?",Refund_not_showing_up,5728
Do I need a photo ID to activate a my new card?,activate_my_card,9190
I'm still waiting for the top-up!,pending_top_up,1991
There is a direct debit payment that I did not make.,direct_debit_payment_not_recognised,4636
Is it on purpose that my payment has been returned to my account?,reverted_card_payment?,6734
There is a strange payment on my card.,card_payment_not_recognised,3565
